drug,targets,S1,S2,S3,S4,S5,S6,S7,S8
D00397,hsa10800,3,0.231292333333333,0.2,0.265306,3,0.0560512242950677,0.0468766963124966,0.0657263192184228
D00400,hsa10800,3,0.325476,0.280702,0.384615,1,0.211748083122252,0.211748083122252,0.211748083122252
D00410,hsa10800,3,0.250019666666667,0.189189,0.3,1,0.201348565371481,0.201348565371481,0.201348565371481
D00415,hsa10800,3,0.253593666666667,0.230769,0.265306,2,0.0748070064249763,0.0667435451012759,0.0828704677486767
D00419,hsa10800,3,0.100197,0.065217,0.133333,2,0.0613629657390578,0.038200209003268,0.0845257224748476
D00422,hsa10800,3,0.167568333333333,0.162162,0.170732,1,0.0940626669985034,0.0940626669985034,0.0940626669985034
D00426,hsa10800,3,0.277201666666667,0.267857,0.295455,4,0.0781482234517397,0.0595570921353658,0.0938014069373714
D00432,hsa10800,3,0.19705,0.166667,0.235294,3,0.0839005544642852,0.0665106219260279,0.102067566596709
D00437,hsa10800,3,0.168478333333333,0.130435,0.2,9,0.091741393775469,0.0595570921353658,0.201348565371481
D00440,hsa10800,3,0.140861333333333,0.131579,0.148148,1,0.0940626669985034,0.0940626669985034,0.0940626669985034
D00442,hsa10800,3,0.186803333333333,0.139535,0.272727,2,0.188651025139564,0.187936345558311,0.189365704720816
D00443,hsa10800,3,0.0767383333333333,0.056604,0.111111,1,0.211748083122252,0.211748083122252,0.211748083122252
D00451,hsa10800,3,0.278552,0.236842,0.326087,11,0.0720420498263664,0.040255582737515,0.0874401717771015
D00454,hsa10800,3,0.290277666666667,0.225,0.333333,22,0.0698004054877217,0.040255582737515,0.102067566596709
D00465,hsa10800,3,0.194497666666667,0.142857,0.288462,2,0.0512136768333902,0.0468766963124966,0.0555506573542838
D00480,hsa10800,3,0.275155333333333,0.230769,0.30303,1,0.0585349671608797,0.0585349671608797,0.0585349671608797
D00483,hsa10800,3,0.264746666666667,0.236842,0.3125,3,0.0839005544642852,0.0665106219260279,0.102067566596709
D00493,hsa10800,3,0.295167333333333,0.268293,0.346939,6,0.0762975160982669,0.0585349671608797,0.0900874011182138
D00494,hsa10800,3,0.282404666666667,0.236842,0.3125,11,0.0655529504533956,0.0468766963124966,0.0938014069373714
D00498,hsa10800,3,0.231292333333333,0.2,0.265306,1,0.197531600696857,0.197531600696857,0.197531600696857
D00499,hsa10800,3,0.118543333333333,0.075472,0.194444,1,0.186914239274651,0.186914239274651,0.186914239274651
D00503,hsa10800,3,0.262835333333333,0.225,0.307692,4,0.0875086672262161,0.081796119900014,0.0938014069373714
D00509,hsa10800,3,0.249679666666667,0.204545,0.313725,6,0.0712087757942431,0.0546303395505744,0.0938014069373714
D00513,hsa10800,3,0.236873666666667,0.204082,0.290323,19,0.0745677119314615,0.040255582737515,0.102067566596709
D00514,hsa10800,3,0.267055666666667,0.235294,0.321429,1,0.0707700155335396,0.0707700155335396,0.0707700155335396
D00520,hsa10800,3,0.268310666666667,0.25,0.27907,1,0.0585349671608797,0.0585349671608797,0.0585349671608797
D00521,hsa10800,3,0.262297333333333,0.192308,0.381818,1,0.0585349671608797,0.0585349671608797,0.0585349671608797
D00522,hsa10800,3,0.324347333333333,0.298246,0.341463,1,0.211748083122252,0.211748083122252,0.211748083122252
D00523,hsa10800,3,0.263945,0.255319,0.280702,1,0.211748083122252,0.211748083122252,0.211748083122252
D00524,hsa10800,3,0.113756666666667,0.085714,0.155556,3,0.0964471976471438,0.0468766963124966,0.186914239274651
D00525,hsa10800,3,0.163194666666667,0.15625,0.166667,1,0.0468766963124966,0.0468766963124966,0.0468766963124966
D00528,hsa10800,3,0.245725666666667,0.170213,0.285714,14,0.17809394019012,0.0692817501957569,0.282628289766019
D00540,hsa10800,3,0.177735333333333,0.108696,0.27451,2,0.0512136768333902,0.0468766963124966,0.0555506573542838
D00542,hsa10800,3,0.0119046666666667,0,0.035714,1,0.201348565371481,0.201348565371481,0.201348565371481
D00559,hsa10800,3,0.158989333333333,0.137255,0.181818,1,0.0900874011182138,0.0900874011182138,0.0900874011182138
D00560,hsa10800,3,0.293872,0.22,0.388889,5,0.101532990089825,0.064484087351149,0.186947601130484
D00563,hsa10800,3,0.271833333333333,0.205128,0.3125,4,0.0756811677911801,0.0677921859844654,0.0856296895366356
D00574,hsa10800,3,0.200324,0.16,0.222222,1,0.201348565371481,0.201348565371481,0.201348565371481
D00598,hsa10800,3,0.192590333333333,0.162791,0.230769,2,0.0925955207334138,0.0831234748701186,0.102067566596709
D00601,hsa10800,3,0.226924333333333,0.202703,0.25,2,0.0925955207334138,0.0831234748701186,0.102067566596709
D00604,hsa10800,3,0.13479,0.105263,0.15625,4,0.0631874083009863,0.0546303395505744,0.0707700155335396
D00606,hsa10800,3,0.160781333333333,0.131579,0.1875,3,0.0643975136895265,0.0546303395505744,0.0707700155335396
D00607,hsa10800,3,0.0738463333333333,0.036364,0.134328,6,0.0712087757942431,0.0546303395505744,0.0938014069373714
D00609,hsa10800,3,0.310901,0.244444,0.346154,6,0.0712087757942431,0.0546303395505744,0.0938014069373714
D00613,hsa10800,3,0.282554666666667,0.261905,0.297297,5,0.0684052738737987,0.0546303395505744,0.0843497409492652
D00627,hsa10800,3,0.321116333333333,0.290323,0.346939,1,0.211748083122252,0.211748083122252,0.211748083122252
D00632,hsa10800,3,0.282588333333333,0.28,0.285714,2,0.0925955207334138,0.0831234748701186,0.102067566596709
D00635,hsa10800,3,0.234439333333333,0.208333,0.258621,2,0.0925955207334138,0.0831234748701186,0.102067566596709
D00645,hsa10800,3,0.293103,0.275,0.326531,2,0.0925955207334138,0.0831234748701186,0.102067566596709
D00646,hsa10800,3,0.286062666666667,0.243902,0.314286,2,0.0512136768333902,0.0468766963124966,0.0555506573542838
D00665,hsa10800,3,0.327363333333333,0.236364,0.384615,1,0.0585349671608797,0.0585349671608797,0.0585349671608797
D00666,hsa10800,3,0.310064666666667,0.285714,0.340909,1,0.0585349671608797,0.0585349671608797,0.0585349671608797
D00673,hsa10800,3,0.163743,0.157895,0.166667,1,0.0940626669985034,0.0940626669985034,0.0940626669985034
D00674,hsa10800,3,0.261353333333333,0.214286,0.326531,1,0.0843281582935632,0.0843281582935632,0.0843281582935632
D00675,hsa10800,3,0.365384666666667,0.333333,0.416667,2,0.0748070064249763,0.0667435451012759,0.0828704677486767
D00676,hsa10800,3,0.322855666666667,0.277778,0.375,3,0.0779807237145053,0.0667435451012759,0.0843281582935632
D00682,hsa10800,3,0.107019666666667,0.071429,0.12963,1,0.0391785305029837,0.0391785305029837,0.0391785305029837
D00683,hsa10800,3,0.252481,0.222222,0.290323,1,0.102067566596709,0.102067566596709,0.102067566596709
D00684,hsa10800,3,0.266943333333333,0.2,0.355932,1,0.102067566596709,0.102067566596709,0.102067566596709
D00687,hsa10800,3,0.268581666666667,0.267857,0.269231,1,0.102067566596709,0.102067566596709,0.102067566596709
D00688,hsa10800,3,0.208547333333333,0.18,0.238095,1,0.102067566596709,0.102067566596709,0.102067566596709
D00715,hsa10800,3,0.204362666666667,0.159091,0.27451,1,0.0468766963124966,0.0468766963124966,0.0468766963124966
D00726,hsa10800,3,0.239011333333333,0.235294,0.244898,15,0.079875800313027,0.040255582737515,0.186914239274651
D00760,hsa10800,3,0.171852666666667,0.139535,0.231579,1,0.0555506573542838,0.0555506573542838,0.0555506573542838
D00765,hsa10800,3,0.0863656666666667,0.051724,0.142857,1,0.0555506573542838,0.0555506573542838,0.0555506573542838
D00769,hsa10800,3,0.240757333333333,0.177778,0.313725,1,0.190752369057333,0.190752369057333,0.190752369057333
D00775,hsa10800,3,0.195128666666667,0.142857,0.275862,8,0.0192188099789505,0.0162323807599806,0.0307399168202806
D00779,hsa10800,3,0.131285666666667,0.097561,0.185185,2,0.0512136768333902,0.0468766963124966,0.0555506573542838
D00780,hsa10800,3,0.203323666666667,0.166667,0.271429,1,0.081796119900014,0.081796119900014,0.081796119900014
D00790,hsa10800,3,0.334514333333333,0.297297,0.387097,2,0.0830729304246396,0.081796119900014,0.0843497409492652
D00837,hsa10800,3,0.202754,0.171875,0.244898,2,0.198728788264996,0.197531600696857,0.199925975833134
D00838,hsa10800,3,0.211004333333333,0.153846,0.25,2,0.198728788264996,0.197531600696857,0.199925975833134
D00845,hsa10800,3,0.248487333333333,0.215686,0.265625,1,0.197531600696857,0.197531600696857,0.197531600696857
D00954,hsa10800,3,0.059003,0.046512,0.066667,1,0.0938014069373714,0.0938014069373714,0.0938014069373714
D00965,hsa10800,3,0.19924,0.145455,0.257143,1,0.0938014069373714,0.0938014069373714,0.0938014069373714
D00987,hsa10800,3,0.215358333333333,0.170213,0.275862,1,0.081796119900014,0.081796119900014,0.081796119900014
D00996,hsa10800,3,0.205824666666667,0.170213,0.241379,9,0.0754393686842571,0.0546303395505744,0.102067566596709
D01020,hsa10800,3,0.230763,0.1875,0.310345,3,0.0780200378989597,0.0595570921353658,0.0938014069373714
D01022,hsa10800,3,0.200402,0.196078,0.205128,6,0.0712087757942431,0.0546303395505744,0.0938014069373714
D01024,hsa10800,3,0.29943,0.244444,0.346154,3,0.0780200378989597,0.0595570921353658,0.0938014069373714
D01051,hsa10800,3,0.216754333333333,0.186047,0.272727,6,0.0753206164322512,0.0595570921353658,0.0938014069373714
D01071,hsa10800,3,0.0995726666666667,0.083333,0.115385,1,0.201348565371481,0.201348565371481,0.201348565371481
D01103,hsa10800,3,0.164815333333333,0.096154,0.267857,1,0.0468766963124966,0.0468766963124966,0.0468766963124966
D01118,hsa10800,3,0.271904666666667,0.25,0.285714,1,0.0468766963124966,0.0468766963124966,0.0468766963124966
D01126,hsa10800,3,0.103450333333333,0.038462,0.142857,1,0.0166644341981989,0.0166644341981989,0.0166644341981989
D01164,hsa10800,3,0.257539666666667,0.238095,0.267857,6,0.0796278241224028,0.0685567797516174,0.0900874011182138
D01227,hsa10800,3,0.270578333333333,0.196429,0.35,2,0.0965626265489263,0.0934409947186013,0.0996842583792513
D01236,hsa10800,3,0.251501,0.178571,0.355932,2,0.0767581618793761,0.0724194670437636,0.0810968567149885
D01242,hsa10800,3,0.271582,0.270833,0.272727,1,0.0585349671608797,0.0585349671608797,0.0585349671608797
D01269,hsa10800,3,0.246967333333333,0.212766,0.288136,1,0.0468766963124966,0.0468766963124966,0.0468766963124966
D01295,hsa10800,3,0.203503666666667,0.145833,0.301887,5,0.0758504632959043,0.0585349671608797,0.0900874011182138
D01297,hsa10800,3,0.26872,0.222222,0.301887,1,0.0468766963124966,0.0468766963124966,0.0468766963124966
D01324,hsa10800,3,0.246675,0.190476,0.333333,1,0.0585349671608797,0.0585349671608797,0.0585349671608797
D01332,hsa10800,3,0.31203,0.245614,0.357143,1,0.0585349671608797,0.0585349671608797,0.0585349671608797
D01346,hsa10800,3,0.301505,0.23913,0.365385,1,0.0162323807599806,0.0162323807599806,0.0162323807599806
D01352,hsa10800,3,0.096406,0.057143,0.132075,2,0.0914529508515826,0.0845511878342215,0.0983547138689437
D01358,hsa10800,3,0.261285,0.2,0.319149,4,0.0781482234517397,0.0595570921353658,0.0938014069373714
D01386,hsa10800,3,0.16623,0.142857,0.206897,1,0.102067566596709,0.102067566596709,0.102067566596709
D01390,hsa10800,3,0.227579333333333,0.1875,0.266667,3,0.0839005544642852,0.0665106219260279,0.102067566596709
D01441,hsa10800,3,0.324839666666667,0.210526,0.509091,1,0.0518218334328559,0.0518218334328559,0.0518218334328559
D01454,hsa10800,3,0.225813333333333,0.210526,0.242424,3,0.0839005544642852,0.0665106219260279,0.102067566596709
D01462,hsa10800,3,0.269528333333333,0.25,0.304348,1,0.081796119900014,0.081796119900014,0.081796119900014
D01603,hsa10800,3,0.199973666666667,0.153846,0.275862,6,0.0712087757942431,0.0546303395505744,0.0938014069373714
D01652,hsa10800,3,0.216423,0.177778,0.263158,1,0.246381481257675,0.246381481257675,0.246381481257675
D01692,hsa10800,3,0.280066333333333,0.244444,0.320755,1,0.0938014069373714,0.0938014069373714,0.0938014069373714
D01699,hsa10800,3,0.264197333333333,0.2,0.37037,1,0.0480711071229431,0.0480711071229431,0.0480711071229431
D01712,hsa10800,3,0.258636666666667,0.156863,0.333333,2,0.0810119918542353,0.0727307583672162,0.0892932253412544
D01713,hsa10800,3,0.230875,0.175,0.272727,8,0.0754690911855434,0.0585349671608797,0.0940626669985034
D01717,hsa10800,3,0.239505666666667,0.204082,0.258621,2,0.0720896115797486,0.0585349671608797,0.0856442559986174
D01745,hsa10800,3,0.309711,0.268293,0.365385,1,0.081796119900014,0.081796119900014,0.081796119900014
D01782,hsa10800,3,0.228376333333333,0.162791,0.306122,1,0.0585349671608797,0.0585349671608797,0.0585349671608797
D01871,hsa10800,3,0.261353333333333,0.214286,0.326531,5,0.0534319234060916,0.0468766963124966,0.0657263192184228
D01891,hsa10800,3,0.154210333333333,0.133333,0.186441,1,0.0845257224748476,0.0845257224748476,0.0845257224748476
D01925,hsa10800,3,0.142369333333333,0.111111,0.193548,1,0.0941631972494532,0.0941631972494532,0.0941631972494532
D01964,hsa10800,3,0.157874,0.127273,0.206349,1,0.0983547138689437,0.0983547138689437,0.0983547138689437
D01965,hsa10800,3,0.256829666666667,0.215686,0.288136,3,0.0780200378989597,0.0595570921353658,0.0938014069373714
D01973,hsa10800,3,0.303240666666667,0.222222,0.4375,7,0.075609989636969,0.0661666304686918,0.0874401717771015
D01994,hsa10800,3,0.284234333333333,0.268657,0.314815,1,0.0731229353158166,0.0731229353158166,0.0731229353158166
D02007,hsa10800,3,0.176454666666667,0.164179,0.185185,1,0.0941631972494532,0.0941631972494532,0.0941631972494532
D02066,hsa10800,3,0.254288666666667,0.207547,0.3,3,0.0839005544642852,0.0665106219260279,0.102067566596709
D02070,hsa10800,3,0.177177,0.113636,0.26,5,0.0534319234060916,0.0468766963124966,0.0657263192184228
D02076,hsa10800,3,0.249200666666667,0.172414,0.289474,3,0.0643975136895265,0.0546303395505744,0.0707700155335396
D02082,hsa10800,3,0.330498333333333,0.288136,0.377778,1,0.211748083122252,0.211748083122252,0.211748083122252
D02147,hsa10800,3,0.22954,0.208333,0.258065,1,0.102067566596709,0.102067566596709,0.102067566596709
D02149,hsa10800,3,0.259974,0.142857,0.351351,9,0.0754393686842571,0.0546303395505744,0.102067566596709
D02150,hsa10800,3,0.227579333333333,0.1875,0.266667,3,0.0839005544642852,0.0665106219260279,0.102067566596709
D02234,hsa10800,3,0.219459,0.151515,0.323529,3,0.0780200378989597,0.0595570921353658,0.0938014069373714
D02237,hsa10800,3,0.069871,0.018519,0.138462,6,0.0712087757942431,0.0546303395505744,0.0938014069373714
D02250,hsa10800,3,0.205029666666667,0.16092,0.263158,3,0.168898134664312,0.151218703886016,0.189365704720816
D02278,hsa10800,3,0.160092,0.037736,0.28125,1,0.0166644341981989,0.0166644341981989,0.0166644341981989
D02279,hsa10800,3,0.115013,0.019608,0.1875,1,0.0166644341981989,0.0166644341981989,0.0166644341981989
D02327,hsa10800,3,0.296465,0.232143,0.341463,2,0.0527058317366882,0.0468766963124966,0.0585349671608797
D02338,hsa10800,3,0.224937333333333,0.210526,0.25,3,0.0839005544642852,0.0665106219260279,0.102067566596709
D02340,hsa10800,3,0.292124666666667,0.219512,0.333333,3,0.0834721003761025,0.0785327801100798,0.0900874011182138
D02342,hsa10800,3,0.177395666666667,0.162791,0.185185,2,0.0925955207334138,0.0831234748701186,0.102067566596709
D02349,hsa10800,3,0.203056,0.181818,0.222222,1,0.0707700155335396,0.0707700155335396,0.0707700155335396
D02354,hsa10800,3,0.301762666666667,0.255814,0.36,11,0.065132533719569,0.0468766963124966,0.0856296895366356
D02356,hsa10800,3,0.259807333333333,0.22449,0.27907,7,0.0678642384116664,0.0468766963124966,0.0938014069373714
D02357,hsa10800,3,0.248761,0.2,0.313725,1,0.0785327801100798,0.0785327801100798,0.0785327801100798
D02358,hsa10800,3,0.203286333333333,0.179487,0.22449,1,0.0831234748701186,0.0831234748701186,0.0831234748701186
D02359,hsa10800,3,0.26439,0.263158,0.265306,1,0.102067566596709,0.102067566596709,0.102067566596709
D02361,hsa10800,3,0.305272333333333,0.275,0.326531,14,0.0678941417580099,0.0468766963124966,0.0938014069373714
D02374,hsa10800,3,0.217546,0.195122,0.235294,3,0.0839005544642852,0.0665106219260279,0.102067566596709
D02566,hsa10800,3,0.271541333333333,0.230769,0.319149,4,0.0733984844866999,0.0585349671608797,0.0938014069373714
D02578,hsa10800,3,0.300552,0.282609,0.333333,2,0.0977715978980268,0.0856296895366356,0.109913506259418
D02588,hsa10800,3,0.148963333333333,0.1,0.210526,1,0.0941631972494532,0.0941631972494532,0.0941631972494532
D02614,hsa10800,3,0.295193333333333,0.28,0.323529,1,0.0831234748701186,0.0831234748701186,0.0831234748701186
D02671,hsa10800,3,0.318462333333333,0.232558,0.425532,5,0.0798500258857443,0.064484087351149,0.0900874011182138
D02721,hsa10800,3,0.1141,0.098361,0.12766,2,0.0618648591686026,0.0391785305029837,0.0845511878342215
D02725,hsa10800,3,0.165634333333333,0.125,0.237288,2,0.0618521264889157,0.0391785305029837,0.0845257224748476
D02826,hsa10800,3,0.187487333333333,0.15,0.226415,2,0.0748070064249763,0.0667435451012759,0.0828704677486767
D02884,hsa10800,3,0.237624666666667,0.153846,0.28125,2,0.0810119918542353,0.0727307583672162,0.0892932253412544
D02910,hsa10800,3,0.309078,0.285714,0.348837,2,0.088462440903745,0.0831234748701186,0.0938014069373714
D03165,hsa10800,3,0.20733,0.181818,0.253731,1,0.081796119900014,0.081796119900014,0.081796119900014
D03187,hsa10800,3,0.0965236666666667,0.0625,0.129032,1,0.038200209003268,0.038200209003268,0.038200209003268
D03210,hsa10800,3,0.241652,0.208333,0.305085,1,0.200181278152493,0.200181278152493,0.200181278152493
D03274,hsa10800,3,0.333171666666667,0.294118,0.37931,3,0.0643975136895265,0.0546303395505744,0.0707700155335396
D03365,hsa10800,3,0.163748333333333,0.114286,0.204545,1,0.186914239274651,0.186914239274651,0.186914239274651
D03415,hsa10800,3,0.164184333333333,0.113636,0.230769,3,0.0839005544642852,0.0665106219260279,0.102067566596709
D03442,hsa10800,3,0.183503,0.148515,0.238532,2,0.0952491918676405,0.078365493949904,0.112132889785377
D03490,hsa10800,3,0.188331,0.159091,0.226415,2,0.0925955207334138,0.0831234748701186,0.102067566596709
D03503,hsa10800,3,0.133190666666667,0.111111,0.153846,1,0.0940626669985034,0.0940626669985034,0.0940626669985034
D03621,hsa10800,3,0.205724666666667,0.146341,0.270833,4,0.0522583569876508,0.0468766963124966,0.0585349671608797
D03642,hsa10800,3,0.306439333333333,0.28,0.323529,1,0.0622957195194584,0.0622957195194584,0.0622957195194584
D03654,hsa10800,3,0.269571,0.204082,0.377358,1,0.0480711071229431,0.0480711071229431,0.0480711071229431
D03858,hsa10800,3,0.198879,0.153846,0.28,3,0.0501661535965745,0.0468766963124966,0.0555506573542838
D03879,hsa10800,3,0.289768666666667,0.285714,0.294118,3,0.0839005544642852,0.0665106219260279,0.102067566596709
D03880,hsa10800,3,0.233001333333333,0.225352,0.237288,2,0.0925955207334138,0.0831234748701186,0.102067566596709
D03881,hsa10800,3,0.308818,0.237288,0.372093,2,0.0925955207334138,0.0831234748701186,0.102067566596709
D03966,hsa10800,3,0.118040333333333,0.057692,0.171429,4,0.020350125734492,0.0162323807599806,0.0307399168202806
D04006,hsa10800,3,0.215026,0.122449,0.28125,1,0.094556230398429,0.094556230398429,0.094556230398429
D04034,hsa10800,3,0.278400666666667,0.263158,0.288462,3,0.0643975136895265,0.0546303395505744,0.0707700155335396
D04040,hsa10800,3,0.334649,0.245614,0.425,1,0.211748083122252,0.211748083122252,0.211748083122252
D04375,hsa10800,3,0.143519,0.108108,0.2,1,0.0707700155335396,0.0707700155335396,0.0707700155335396
